merch_state,month_date,breakfast_lunch_cost,dinner_cost,median_meal_cost,transaction_count,unique_visitors,data_quality_flag,period_start,period_end,calculation_timestamp
NY,2025-10-01,16.909999847412109,36.220001220703125,24.399999618530273,4491196,24239,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
NM,2025-10-01,24.659999847412109,45.310001373291016,33.900001525878906,4115760,14580,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
IN,2025-10-01,18.719999313354492,34.919998168945312,25.569999694824219,4089908,16850,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
MN,2025-10-01,18.510000228881836,37.4900016784668,26.229999542236328,4038377,18985,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
MI,2025-10-01,20.200000762939453,38.450000762939453,28.270000457763672,3990434,17745,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
SC,2025-10-01,21.559999465942383,42.979999542236328,30.819999694824219,3958150,15021,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
WA,2025-10-01,21.069999694824219,40.330001831054688,28.6200008392334,3954462,16591,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
AL,2025-10-01,21.270000457763672,42.810001373291016,30.469999313354492,3923575,15449,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
AR,2025-10-01,20.75,39.069999694824219,28.940000534057617,3868953,14237,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
OH,2025-10-01,20.110000610351562,38.970001220703125,27.809999465942383,3639339,16508,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
IA,2025-10-01,13.659999847412109,28.399999618530273,19.549999237060547,3626397,12771,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
HI,2025-10-01,22.899999618530273,46.540000915527344,32.529998779296875,3226270,10952,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
UT,2025-10-01,16.079999923706055,32.189998626708984,22.579999923706055,2975128,13732,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
MA,2025-10-01,17.190000534057617,36.909999847412109,24.739999771118164,2679604,11650,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
WV,2025-10-01,18.260000228881836,35.400001525878906,25.610000610351562,2376078,8348,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
MD,2025-10-01,23.190000534057617,46.080001831054688,33.020000457763672,2254766,10988,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
OR,2025-10-01,18.010000228881836,36.459999084472656,25.479999542236328,2239076,9326,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
SD,2025-10-01,19.809999465942383,39.099998474121094,28.010000228881836,2109998,8343,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
DE,2025-10-01,6.6999998092651367,10.720000267028809,7.6399998664855957,1790924,5376,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
ID,2025-10-01,20.040000915527344,40.659999847412109,28.829999923706055,1679122,6035,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
NE,2025-10-01,20.790000915527344,38.959999084472656,28.489999771118164,1474562,7011,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
NJ,2025-10-01,21.290000915527344,41.610000610351562,29.600000381469727,1334753,6908,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
MT,2025-10-01,22.850000381469727,43.569999694824219,31.8700008392334,1307114,4995,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
WY,2025-10-01,23.290000915527344,42.029998779296875,31.809999465942383,1247241,4695,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
ND,2025-10-01,20.010000228881836,37.529998779296875,27.3700008392334,1078434,4647,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
DC,2025-10-01,15.949999809265137,32.770000457763672,21.909999847412109,937676,4620,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
CT,2025-10-01,17.889999389648438,35.819999694824219,25.190000534057617,851844,3977,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
ME,2025-10-01,25.25,53.220001220703125,37.909999847412109,745277,4197,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
NH,2025-10-01,24.6299991607666,50.2400016784668,35.950000762939453,664676,3826,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
VT,2025-10-01,19.819999694824219,39.279998779296875,28.149999618530273,392204,2201,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
RI,2025-10-01,15.579999923706055,35.4900016784668,22.329999923706055,347653,1632,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
XX,2025-10-01,8.90999984741211,14.390000343322754,13.340000152587891,1856,12,EXCLUDE,2025-01-01,2025-10-31,2025-11-18 17:39:36.731682 UTC
